title,brand,model,c_months,km_year,fuel_type,color,gearbox,doors,seats,warranty,maintenance,tires,status,chassis,power,co2_emiss,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acc,price
HYUNDAI Kona,HYUNDAI,KONA,36,50000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,445
HYUNDAI Kona,HYUNDAI,KONA,36,45000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,403
HYUNDAI Kona,HYUNDAI,KONA,36,40000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,394
HYUNDAI Kona,HYUNDAI,KONA,36,35000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,378
HYUNDAI Kona,HYUNDAI,KONA,36,30000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,365
HYUNDAI Kona,HYUNDAI,KONA,36,25000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,353
HYUNDAI Kona,HYUNDAI,KONA,36,20000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,345
HYUNDAI Kona,HYUNDAI,KONA,36,15000,Hybrid,OTHER,Automatic,5,5,Included,Included,No incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,333
HYUNDAI Kona,HYUNDAI,KONA,36,10000,Hybrid,OTHER,Automatic,5,5,Included,Included,No incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,326
HYUNDAI Kona,HYUNDAI,KONA,24,60000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,581
HYUNDAI Kona,HYUNDAI,KONA,24,55000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,539
HYUNDAI Kona,HYUNDAI,KONA,24,50000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,510
HYUNDAI Kona,HYUNDAI,KONA,24,45000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,451
HYUNDAI Kona,HYUNDAI,KONA,24,40000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,440
HYUNDAI Kona,HYUNDAI,KONA,24,35000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,423
HYUNDAI Kona,HYUNDAI,KONA,24,30000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,415
HYUNDAI Kona,HYUNDAI,KONA,24,25000,Hybrid,OTHER,Automatic,5,5,Included,Included,Incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,405
HYUNDAI Kona,HYUNDAI,KONA,24,20000,Hybrid,OTHER,Automatic,5,5,Included,Included,No incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,391
HYUNDAI Kona,HYUNDAI,KONA,24,15000,Hybrid,OTHER,Automatic,5,5,Included,Included,No incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,384
HYUNDAI Kona,HYUNDAI,KONA,24,10000,Hybrid,OTHER,Automatic,5,5,Included,Included,No incluido,New,Offroad,141,90,156.5,416.5,180.0,361,160,0.0,0.0,0.0,1376,38,11.0,377
FORD Transit,FORD,TRANSIT,60,40000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,520
FORD Transit,FORD,TRANSIT,60,35000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,507
FORD Transit,FORD,TRANSIT,60,30000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,494
FORD Transit,FORD,TRANSIT,60,25000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,475
FORD Transit,FORD,TRANSIT,60,20000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,462
FORD Transit,FORD,TRANSIT,60,15000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,444
FORD Transit,FORD,TRANSIT,60,10000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,439
FORD Transit,FORD,TRANSIT,48,50000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,577
FORD Transit,FORD,TRANSIT,48,45000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,554
FORD Transit,FORD,TRANSIT,48,40000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,538
FORD Transit,FORD,TRANSIT,48,35000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,509
FORD Transit,FORD,TRANSIT,48,30000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,493
FORD Transit,FORD,TRANSIT,48,25000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,471
FORD Transit,FORD,TRANSIT,48,20000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,454
FORD Transit,FORD,TRANSIT,48,15000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,436
FORD Transit,FORD,TRANSIT,48,10000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,419
FORD Transit,FORD,TRANSIT,36,60000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,677
FORD Transit,FORD,TRANSIT,36,55000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,643
FORD Transit,FORD,TRANSIT,36,50000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,609
FORD Transit,FORD,TRANSIT,36,45000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,553
FORD Transit,FORD,TRANSIT,36,40000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,543
FORD Transit,FORD,TRANSIT,36,35000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,523
FORD Transit,FORD,TRANSIT,36,30000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,497
FORD Transit,FORD,TRANSIT,36,25000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,478
FORD Transit,FORD,TRANSIT,36,20000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,470
FORD Transit,FORD,TRANSIT,36,15000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,453
FORD Transit,FORD,TRANSIT,36,10000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,445
FORD Transit,FORD,TRANSIT,24,60000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,737
FORD Transit,FORD,TRANSIT,24,55000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,686
FORD Transit,FORD,TRANSIT,24,50000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,651
FORD Transit,FORD,TRANSIT,24,45000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,566
FORD Transit,FORD,TRANSIT,24,40000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,557
FORD Transit,FORD,TRANSIT,24,35000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,531
FORD Transit,FORD,TRANSIT,24,30000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,522
FORD Transit,FORD,TRANSIT,24,25000,Diesel,WHITE,Manual,4,3,Included,Included,Incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,513
FORD Transit,FORD,TRANSIT,24,20000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,488
FORD Transit,FORD,TRANSIT,24,15000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,480
FORD Transit,FORD,TRANSIT,24,10000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,130,172,249.0,553.1,205.9,0,0,7.7,6.6,7.0,2125,80,0.0,471
FORD Puma,FORD,PUMA,60,40000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,367
FORD Puma,FORD,PUMA,60,35000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,357
FORD Puma,FORD,PUMA,60,30000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,336
FORD Puma,FORD,PUMA,60,25000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,325
FORD Puma,FORD,PUMA,60,20000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,311
FORD Puma,FORD,PUMA,60,15000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,296
FORD Puma,FORD,PUMA,60,10000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,292
FORD Puma,FORD,PUMA,48,50000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,413
FORD Puma,FORD,PUMA,48,45000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,399
FORD Puma,FORD,PUMA,48,40000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,375
FORD Puma,FORD,PUMA,48,35000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,358
FORD Puma,FORD,PUMA,48,30000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,343
FORD Puma,FORD,PUMA,48,25000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,327
FORD Puma,FORD,PUMA,48,20000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,313
FORD Puma,FORD,PUMA,48,15000,Gasoline,OTHER,Manual,5,5,Included,Included,No incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,301
FORD Puma,FORD,PUMA,48,10000,Gasoline,OTHER,Manual,5,5,Included,Included,No incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,263
FORD Puma,FORD,PUMA,36,60000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,498
FORD Puma,FORD,PUMA,36,55000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,459
FORD Puma,FORD,PUMA,36,50000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,429
FORD Puma,FORD,PUMA,36,45000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,395
FORD Puma,FORD,PUMA,36,40000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,384
FORD Puma,FORD,PUMA,36,35000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,363
FORD Puma,FORD,PUMA,36,30000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,345
FORD Puma,FORD,PUMA,36,25000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,331
FORD Puma,FORD,PUMA,36,20000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,321
FORD Puma,FORD,PUMA,36,15000,Gasoline,OTHER,Manual,5,5,Included,Included,No incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,307
FORD Puma,FORD,PUMA,36,10000,Gasoline,OTHER,Manual,5,5,Included,Included,No incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,302
FORD Puma,FORD,PUMA,24,60000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,557
FORD Puma,FORD,PUMA,24,55000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,512
FORD Puma,FORD,PUMA,24,50000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,488
FORD Puma,FORD,PUMA,24,45000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,432
FORD Puma,FORD,PUMA,24,40000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,424
FORD Puma,FORD,PUMA,24,35000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,400
FORD Puma,FORD,PUMA,24,30000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,393
FORD Puma,FORD,PUMA,24,25000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,381
FORD Puma,FORD,PUMA,24,20000,Gasoline,OTHER,Manual,5,5,Included,Included,No incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,362
FORD Puma,FORD,PUMA,24,15000,Gasoline,OTHER,Manual,5,5,Included,Included,No incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,356
FORD Puma,FORD,PUMA,24,10000,Gasoline,OTHER,Manual,5,5,Included,Included,No incluido,New,Offroad,125,103,153.8,418.6,180.5,406,191,5.4,4.0,4.5,1280,42,10.0,351
CITROEN C3,CITROEN,C3,60,40000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,269
CITROEN C3,CITROEN,C3,60,35000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,262
CITROEN C3,CITROEN,C3,60,30000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,250
CITROEN C3,CITROEN,C3,60,25000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,242
CITROEN C3,CITROEN,C3,60,20000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,234
CITROEN C3,CITROEN,C3,60,15000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,227
CITROEN C3,CITROEN,C3,60,10000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,223
CITROEN C3,CITROEN,C3,48,10000,Gasoline,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,216
CITROEN C3,CITROEN,C3,48,15000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,231
CITROEN C3,CITROEN,C3,48,20000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,237
CITROEN C3,CITROEN,C3,48,25000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,244
CITROEN C3,CITROEN,C3,48,30000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,251
CITROEN C3,CITROEN,C3,48,35000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,260
CITROEN C3,CITROEN,C3,48,40000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,272
CITROEN C3,CITROEN,C3,48,45000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,286
CITROEN C3,CITROEN,C3,48,50000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,299
CITROEN C3,CITROEN,C3,36,10000,Gasoline,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,225
CITROEN C3,CITROEN,C3,36,15000,Gasoline,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,229
CITROEN C3,CITROEN,C3,36,20000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,237
CITROEN C3,CITROEN,C3,36,25000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,242
CITROEN C3,CITROEN,C3,36,30000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,250
CITROEN C3,CITROEN,C3,36,35000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,263
CITROEN C3,CITROEN,C3,36,40000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,272
CITROEN C3,CITROEN,C3,36,45000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,280
CITROEN C3,CITROEN,C3,36,50000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,307
CITROEN C3,CITROEN,C3,36,55000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,324
CITROEN C3,CITROEN,C3,36,60000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,348
CITROEN C3,CITROEN,C3,24,40000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,295
CITROEN C3,CITROEN,C3,24,35000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,281
CITROEN C3,CITROEN,C3,24,30000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,276
CITROEN C3,CITROEN,C3,24,25000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,272
CITROEN C3,CITROEN,C3,24,20000,Gasoline,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,262
CITROEN C3,CITROEN,C3,24,15000,Gasoline,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,257
CITROEN C3,CITROEN,C3,24,10000,Gasoline,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,253
CITROEN C3,CITROEN,C3,24,60000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,383
CITROEN C3,CITROEN,C3,24,55000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,360
CITROEN C3,CITROEN,C3,24,50000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,342
CITROEN C3,CITROEN,C3,24,45000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,83,97,147.4,399.6,174.9,300,168,5.7,4.1,4.7,1055,42,13.0,301
VOLKSWAGEN Golf,VOLKSWAGEN,GOLF,1,18000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,Preowned,Sedan,115,109,149.2,425.8,179.0,380,198,4.7,3.9,4.2,1301,50,10.0,434
