title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Ford Focus Sb.1.6 Ti-vct Trend,4.900€,2011,180.848 km,105 cv en Madrid,Manual,5 puertas,5,105 cv,Rojo,139 gr/m,Gasolina,SÍ,Profesional,Stationwagon,151 cm,456 cm,182 cm,0 l,187 km/h,"8,1 l","4,8 l","6,0 l",1.307 kg,55 l,"12,5 s"
Renault Mégane Grand Tour 1.6 Confort Expression,2.350€,2005,125.000 km,115 cv en Barcelona,Manual,5 puertas,5,115 cv,Gris,0 gr/m,Gasolina,No,Particular,Stationwagon,147 cm,450 cm,178 cm,0 l,190 km/h,"8,8 l","5,7 l","6,8 l",1.215 kg,60 l,"11,3 s"
Hyundai I40 I40 Cw 1.7crdi Bluedrive Klass,8.700€,02/2014,109.217 km,115 cv en Valencia,Manual,5 puertas,5,115 cv,Gris,113 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,477 cm,182 cm,553 l,190 km/h,"5,3 l","3,7 l","4,3 l",1.485 kg,70 l,"12,9 s"
Audi A6 Avant 2.7tdi Multitronic,5.500€,08/2006,195.000 km,180 cv en Madrid,Automática secuencial,5 puertas,5,180 cv,Gris,198 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,493 cm,186 cm,565 l,219 km/h,"10,1 l","6,0 l","7,4 l",1.720 kg,70 l,"8,4 s"
Volvo V40 1.8 Evolution,2.100€,2004,129.874 km,122 cv en Madrid,Manual,5 puertas,5,122 cv,Gris,0 gr/m,Gasolina,No,Particular,Stationwagon,0 cm,0 cm,172 cm,0 l,0 km/h,"11,1 l","6,0 l","7,9 l",1.280 kg,0 l,"10,5 s"
Bmw Serie 3 320d Touring,13.250€,2014,93.000 km,184 cv en Barcelona,Manual,5 puertas,5,184 cv,Blanco,124 gr/m,Diesel,No,Particular,Stationwagon,143 cm,462 cm,181 cm,495 l,230 km/h,"5,9 l","4,0 l","4,7 l",1.490 kg,57 l,"7,7 s"
Opel Astra St 1.6cdti Business 110,7.249€,01/2016,92.641 km,110 cv en Madrid,Manual,5 puertas,5,110 cv,Blanco,99 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,470 cm,181 cm,540 l,195 km/h,"4,2 l","3,3 l","3,6 l",1.273 kg,48 l,"11,4 s"
Opel Insignia St 2.0cdti Selective S&s,7.900€,10/2013,98.000 km,130 cv en Huelva,Manual,5 puertas,5,130 cv,Azul,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,152 cm,491 cm,186 cm,540 l,200 km/h,"5,3 l","4,0 l","4,5 l",1.613 kg,70 l,"11,6 s"
Mazda Mazda6 W. 2.2de Style + P. Safety + Nav.,11.490€,11/2014,113.000 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Azul,116 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,480 cm,184 cm,522 l,210 km/h,"5,5 l","3,8 l","4,4 l",1.495 kg,62 l,"9,1 s"
Volkswagen Passat Variant 2.0tdi Cr R-line,3.500€,2009,294.000 km,140 cv en Murcia,Manual,5 puertas,5,140 cv,Negro,148 gr/m,Diesel,No,Particular,Stationwagon,152 cm,477 cm,182 cm,513 l,206 km/h,"7,9 l","4,0 l","5,9 l",1.510 kg,70 l,"10,1 s"
Mini Mini Clubman Cooper S Aut.,19.500€,01/2016,45.000 km,192 cv en Cordoba,Automática secuencial,5 puertas,5,192 cv,Gris,134 gr/m,Gasolina,SÍ,Profesional,Stationwagon,144 cm,425 cm,180 cm,360 l,228 km/h,"7,1 l","5,0 l","5,8 l",1.390 kg,48 l,"7,1 s"
Ford Focus Sportbreak 1.0 Ecoboost Mhev St Line X,19.900€,12/2020,150 km,155 cv en Toledo,Manual,5 puertas,5,155 cv,Blanco,94 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,467 cm,183 cm,541 l,0 km/h,"4,9 l","3,7 l","4,1 l",1.201 kg,52 l,"9,4 s"
Mercedes Clase Cla Cla Shooting Brake 200 7g-dct,31.990€,01/2020,12.950 km,163 cv en Cadiz,Automática secuencial,5 puertas,5,163 cv,Negro,124 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,469 cm,183 cm,505 l,226 km/h,"7,2 l","3,9 l","5,4 l",1.465 kg,43 l,"8,4 s"
Mini Mini Clubman Cooper D,7.700€,2013,108.000 km,112 cv en Alicante,Manual,4 puertas,4,112 cv,Marrón,103 gr/m,Diesel,No,Particular,Stationwagon,143 cm,396 cm,168 cm,260 l,197 km/h,"4,4 l","3,6 l","3,9 l",1.185 kg,40 l,"10,2 s"
Skoda Octavia Combi 1.0 Tsi Ambition,16.200€,08/2020,400 km,115 cv en Castellon,Manual,5 puertas,5,115 cv,Azul race metalizado,111 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,467 cm,181 cm,610 l,201 km/h,"5,9 l","4,2 l","4,8 l",1.247 kg,50 l,"10,1 s"
Peugeot 308 Sw 1.5bluehdi S&s Active Pack 130,17.830€,02/2021,1 km,130 cv en Toledo,Manual,5 puertas,5,130 cv,Azul,98 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,459 cm,180 cm,610 l,203 km/h,"4,1 l","3,3 l","3,6 l",1.295 kg,53 l,"10,0 s"
Seat León St 1.5 Ecotsi S&s Fr 150,18.000€,01/2020,11.985 km,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Rojo,110 gr/m,Gasolina,SÍ,Profesional,Stationwagon,144 cm,455 cm,182 cm,587 l,215 km/h,"6,1 l","4,1 l","4,8 l",1.275 kg,50 l,"8,2 s"
Bmw Serie 3 318d Touring (0.0),13.500€,02/2014,140.208 km,143 cv en Guadalajara,Manual,5 puertas,5,143 cv,Negro,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,462 cm,181 cm,495 l,210 km/h,"5,6 l","3,9 l","4,5 l",1.550 kg,57 l,"9,2 s"
Subaru Outback 2.5i Executive Cvt,24.900€,01/2018,51.200 km,175 cv en Almeria,"Automática continua, secuencial",5 puertas,5,175 cv,Gris,161 gr/m,Gasolina,SÍ,Profesional,Stationwagon,161 cm,482 cm,184 cm,512 l,198 km/h,"8,7 l","6,0 l","7,0 l",1.582 kg,60 l,"10,2 s"
Opel Astra St 1.6cdti S-s Dynamic 136,6.999€,2016,137.179 km,136 cv en Madrid,Manual,5 puertas,5,136 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,470 cm,181 cm,540 l,0 km/h,"4,7 l","3,5 l","3,9 l",1.273 kg,48 l,"0,0 s"
Volkswagen Passat Variant 2.0tdi Trendline,2.500€,2006,242.000 km,140 cv en Segovia,Manual,5 puertas,5,140 cv,Azul,156 gr/m,Diesel,No,Particular,Stationwagon,152 cm,477 cm,182 cm,603 l,206 km/h,"7,9 l","4,0 l","5,9 l",1.510 kg,70 l,"10,1 s"
Fiat Tipo Sw 1.6 Multijet Ii Lounge Plus Ddct,10.200€,2018,42.000 km,120 cv en Girona,Manual,5 puertas,5,120 cv,Azul,101 gr/m,Diesel,No,Particular,Stationwagon,151 cm,457 cm,179 cm,550 l,192 km/h,"4,4 l","3,3 l","3,7 l",1.350 kg,50 l,"10,4 s"
Ford Mondeo Wagon 2.0tdci Ghia,1.700€,2006,275.000 km,130 cv en Zaragoza,Manual,5 puertas,5,130 cv,Gris oscuro,158 gr/m,Diesel,No,Particular,Stationwagon,148 cm,480 cm,196 cm,540 l,204 km/h,"7,8 l","4,9 l","6,0 l",1.472 kg,59 l,"10,1 s"
Subaru Legacy Sw 2.5 Outback Awd,6.000€,2000,58.000 km,156 cv en Castellon,Automática,5 puertas,5,156 cv,Beige,0 gr/m,Gasolina,No,Particular,Stationwagon,158 cm,472 cm,175 cm,0 l,0 km/h,"13,9 l","8,1 l","10,3 l",1.500 kg,0 l,"9,5 s"
Peugeot 308 Sw 1.6 Gt,15.000€,2016,83.000 km,205 cv en Alava,Manual,5 puertas,5,205 cv,Blanco nacarado,134 gr/m,Gasolina,No,Particular,Stationwagon,146 cm,459 cm,180 cm,610 l,235 km/h,"7,6 l","4,8 l","5,8 l",1.390 kg,53 l,"7,6 s"
Volkswagen Passat Variant 2.0tdi Advance,5.500€,2007,180.220 km,140 cv en Malaga,Manual,5 puertas,5,140 cv,Gris,156 gr/m,Diesel,No,Particular,Stationwagon,152 cm,477 cm,182 cm,603 l,206 km/h,"7,9 l","4,0 l","5,9 l",1.510 kg,70 l,"10,1 s"
Dacia Logan Break 1.5dci Laureate 7pl. 85,3.500€,2007,156.000 km,85 cv en Tenerife,Manual,5 puertas,7,85 cv,Azul,137 gr/m,Diesel,No,Particular,Stationwagon,164 cm,445 cm,174 cm,198 l,163 km/h,"5,9 l","4,8 l","5,2 l",1.265 kg,50 l,"14,6 s"
Chrysler 300c 300c Touring 3.0crd Aut.,6.500€,2007,170.000 km,218 cv en Asturias,Automática secuencial,5 puertas,5,218 cv,Negro,220 gr/m,Diesel,No,Particular,Stationwagon,148 cm,500 cm,188 cm,630 l,227 km/h,"11,4 l","6,8 l","8,3 l",1.955 kg,71 l,"7,9 s"
Ford Focus Sb.1.6tdci Trend 115,6.790€,2011,127.420 km,115 cv en Valencia,Manual,5 puertas,5,115 cv,Negro,117 gr/m,Diesel,SÍ,Profesional,Stationwagon,151 cm,456 cm,182 cm,0 l,193 km/h,"5,1 l","3,7 l","4,2 l",1.368 kg,53 l,"11,1 s"
Saab 9-3 Sport Hatch 1.8t Vector,4.790€,06/2006,198.000 km,150 cv en Zaragoza,Manual,5 puertas,5,150 cv,Negro,197 gr/m,Gasolina,SÍ,Profesional,Stationwagon,149 cm,465 cm,176 cm,419 l,205 km/h,"10,6 l","5,7 l","8,2 l",1.410 kg,62 l,"10,2 s"
Ford Mondeo Sb 2.0tdci Trend 140,7.950€,09/2011,146.000 km,140 cv en Badajoz,Manual,5 puertas,5,140 cv,Gris,139 gr/m,Diesel,SÍ,Profesional,Stationwagon,151 cm,495 cm,189 cm,0 l,210 km/h,"6,4 l","4,6 l","5,3 l",1.575 kg,70 l,"9,5 s"
Renault Laguna Familiar 1.8 Rt,2.400€,02/1999,136.493 km,120 cv en Madrid,Manual,5 puertas,7,120 cv,Blanco,0 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,462 cm,175 cm,0 l,0 km/h,"12,5 l","7,0 l","9,0 l",1.310 kg,0 l,"11,1 s"
Mercedes Clase C C Estate 300 9g-tronic (9.75),49.900€,09/2019,1.000 km,258 cv en Lugo,Automática secuencial,5 puertas,5,258 cv,Negro,160 gr/m,Gasolina,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,440 l,250 km/h,"9,3 l","5,7 l","7,0 l",1.610 kg,66 l,"6,0 s"
Mercedes Clase Cla Cla Shooting Brake 250 7g-dct,29.900€,2015,31.577 km,211 cv en Barcelona,Automática secuencial,5 puertas,5,211 cv,Blanco,128 gr/m,Gasolina,SÍ,Profesional,Stationwagon,144 cm,463 cm,178 cm,495 l,240 km/h,"7,3 l","4,5 l","5,5 l",1.500 kg,50 l,"6,9 s"
Audi A4 Avant 2.0tdi Dpf 136,9.300€,2012,192.000 km,136 cv en Navarra,Manual,5 puertas,5,136 cv,Negro,116 gr/m,Diesel,No,Particular,Stationwagon,144 cm,470 cm,183 cm,490 l,208 km/h,"5,3 l","3,9 l","4,4 l",1.610 kg,63 l,"9,6 s"
Volkswagen Golf Variant 1.6 Highline,2.700€,12/2002,240.000 km,100 cv en Guipuzcoa,Manual,5 puertas,5,100 cv,Plateado,0 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,440 cm,149 cm,0 l,0 km/h,"9,6 l","6,0 l","8,5 l",1.115 kg,0 l,"11,9 s"
Mercedes Clase E E Familiar 320 Classic 4m,7.000€,2004,175.000 km,224 cv en Barcelona,Automática,5 puertas,5,224 cv,Negro,250 gr/m,Gasolina,No,Particular,Stationwagon,149 cm,485 cm,182 cm,650 l,244 km/h,"15,4 l","8,2 l","10,8 l",1.870 kg,65 l,"7,9 s"
Opel Astra St 1.7cdti Enjoy,5.500€,06/2012,130.000 km,110 cv en Malaga,Manual,5 puertas,5,110 cv,Rojo,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,154 cm,470 cm,181 cm,500 l,180 km/h,"5,5 l","3,9 l","4,5 l",1.428 kg,56 l,"13,0 s"
Renault Clio Grand Tour 1.5dci Authentique,4.500€,07/2012,90.000 km,75 cv en Malaga,Manual,5 puertas,5,75 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Stationwagon,151 cm,423 cm,172 cm,439 l,0 km/h,"4,9 l","3,4 l","4,0 l",1.185 kg,55 l,"0,0 s"
Saab 9-5 Station Wagon 2.2 Tid Vector,3.990€,2003,327.000 km,"120 cv en Coruña, A",Manual,5 puertas,5,120 cv,Azul,178 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,483 cm,179 cm,416 l,195 km/h,"9,3 l","5,4 l","6,9 l",1.525 kg,75 l,"11,9 s"
Mercedes Clase C C Estate 63 Amg 7g Plus,48.900€,2016,48.000 km,476 cv en Barcelona,Automática secuencial,5 puertas,5,476 cv,Negro,196 gr/m,Gasolina,SÍ,Profesional,Stationwagon,144 cm,477 cm,184 cm,490 l,250 km/h,"10,9 l","6,9 l","8,4 l",1.785 kg,66 l,"4,2 s"
Mercedes Clase C C Estate 200 7g Plus,23.999€,03/2015,15.000 km,184 cv en Barcelona,Automática secuencial,5 puertas,5,184 cv,Negro,128 gr/m,Gasolina,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,490 l,233 km/h,"7,0 l","4,6 l","5,5 l",1.525 kg,66 l,"7,5 s"
Hyundai I30 I30 Cw 1.6crdi Go,7.500€,2014,158.000 km,110 cv en Madrid,Manual,5 puertas,5,110 cv,Negro,117 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,449 cm,178 cm,528 l,185 km/h,"5,3 l","4,0 l","4,5 l",1.348 kg,53 l,"11,8 s"
Audi A6 Rs6 Avant Tfsi Quattro Tiptronic,161.900€,06/2020,3.000 km,600 cv en Barcelona,Automática secuencial,5 puertas,5,600 cv,Azul,263 gr/m,Gasolina,SÍ,Profesional,Stationwagon,146 cm,500 cm,195 cm,565 l,250 km/h,"9,4 l","5,7 l","7,2 l",2.150 kg,73 l,"3,6 s"
Opel Astra St 1.7cdti S-s Selective 130,6.950€,2013,116.493 km,130 cv en Valencia,Manual,5 puertas,5,130 cv,Rojo,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,154 cm,470 cm,181 cm,500 l,194 km/h,"5,3 l","4,1 l","4,5 l",1.550 kg,56 l,"11,4 s"
Toyota Avensis Cs 2.2d-4d Advance,5.600€,2010,200.000 km,150 cv en Badajoz,Manual,5 puertas,5,150 cv,Negro,150 gr/m,Diesel,No,Particular,Stationwagon,148 cm,477 cm,181 cm,543 l,210 km/h,"7,1 l","4,8 l","5,6 l",1.545 kg,60 l,"9,2 s"
Opel Insignia St 2.0cdti S&s Innovation 170,19.900€,01/2019,5.897 km,170 cv en Cadiz,Manual,5 puertas,5,170 cv,Gris,145 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,499 cm,186 cm,560 l,223 km/h,"6,9 l","4,3 l","5,3 l",1.487 kg,62 l,"8,9 s"
Audi A4 Avant 2.5tdi Quattro,2.000€,1998,299.000 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Azul,0 gr/m,Diesel,No,Particular,Stationwagon,142 cm,448 cm,173 cm,0 l,0 km/h,"11,1 l","5,8 l","7,9 l",1.535 kg,0 l,"9,6 s"
Citroen C5 Break 2.2hdi Sx,3.850€,10/2004,148.832 km,136 cv en Valencia,Manual,5 puertas,5,136 cv,Negro,0 gr/m,Diesel,SÍ,Profesional,Stationwagon,152 cm,476 cm,178 cm,0 l,0 km/h,"8,8 l","5,1 l","6,5 l",1.518 kg,0 l,"10,6 s"
Alfa Romeo 156 Sportwagon 1.9jtd Progression,2.000€,07/2004,280.000 km,115 cv en Barcelona,Manual,5 puertas,5,115 cv,,0 gr/m,Diesel,SÍ,Profesional,Stationwagon,0 cm,0 cm,175 cm,0 l,0 km/h,"7,9 l","4,9 l","6,0 l",1.355 kg,0 l,"10,7 s"
Lada Niva 4x4,850€,1994,85.000 km,80 cv en Asturias,Manual,3 puertas,5,80 cv,Rojo,0 gr/m,Gasolina,No,Particular,Stationwagon,0 cm,0 cm,0 cm,0 l,0 km/h,"0,0 l","0,0 l","0,0 l",1.210 kg,0 l,"0,0 s"
Volvo V70 2.4 D5 Momentum 185,3.500€,06/2006,306.000 km,185 cv en Barcelona,Manual,5 puertas,5,185 cv,Gris,179 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,471 cm,180 cm,485 l,225 km/h,"8,8 l","4,8 l","6,8 l",1.483 kg,70 l,"8,5 s"
Audi A6 S6 Avant Tiptronic,14.500€,07/2006,177.000 km,435 cv en Malaga,Automática secuencial,5 puertas,5,435 cv,Gris,319 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,493 cm,186 cm,565 l,250 km/h,"19,7 l","9,7 l","13,4 l",1.970 kg,80 l,"5,3 s"
Audi A4 Avant 2.0tdi Dpf,8.000€,2010,192.000 km,120 cv en Barcelona,Manual,5 puertas,5,120 cv,Negro,134 gr/m,Diesel,No,Particular,Stationwagon,144 cm,470 cm,183 cm,490 l,197 km/h,"6,8 l","4,5 l","5,3 l",1.600 kg,65 l,"11,2 s"
Seat Ibiza St 1.6tdi Cr Style 105,7.600€,06/2014,87.707 km,105 cv en Lugo,Manual,5 puertas,5,105 cv,Rojo,109 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,424 cm,169 cm,430 l,188 km/h,"5,1 l","3,6 l","4,2 l",1.225 kg,45 l,"10,9 s"
Honda Accord Tourer 2.2 I-ctdi Sport,2.900€,07/2007,261.000 km,140 cv en Malaga,Manual,5 puertas,5,140 cv,Plateado,0 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,475 cm,176 cm,0 l,0 km/h,"7,5 l","4,8 l","5,8 l",1.595 kg,65 l,"10,1 s"
Volvo V50 2.0d Summum,4.800€,2007,189.000 km,136 cv en Madrid,Manual,5 puertas,5,136 cv,Negro,153 gr/m,Diesel,No,Particular,Stationwagon,146 cm,452 cm,177 cm,417 l,205 km/h,"7,6 l","4,8 l","5,8 l",1.472 kg,52 l,"9,6 s"
Audi A4 Avant 1.8t,4.000€,2004,212.000 km,163 cv en Cordoba,Manual,5 puertas,5,163 cv,Azul,199 gr/m,Gasolina,No,Particular,Stationwagon,143 cm,459 cm,177 cm,442 l,225 km/h,"11,4 l","6,5 l","8,3 l",1.450 kg,70 l,"8,8 s"
Skoda Fabia Combi 1.9tdi Sport,3.500€,2008,225.000 km,105 cv en Sevilla,Manual,5 puertas,5,105 cv,Azul,129 gr/m,Diesel,No,Particular,Stationwagon,150 cm,424 cm,164 cm,480 l,191 km/h,"6,4 l","4,1 l","4,9 l",1.190 kg,45 l,"11,0 s"
Volkswagen Passat Variant Gte 1.4 Tsi,31.900€,10/2019,8.359 km,218 cv en Madrid,Automática secuencial,5 puertas,5,218 cv,Blanco,40 gr/m,Híbrido,SÍ,Profesional,Stationwagon,148 cm,477 cm,183 cm,486 l,225 km/h,"0,0 l","0,0 l","1,7 l",1.735 kg,50 l,"7,6 s"
Mercedes Clase E E Estate 300 Bt Hybrid Avantgarde,18.900€,05/2013,140.000 km,231 cv en Madrid,Automática secuencial,5 puertas,5,231 cv,Negro,116 gr/m,Híbrido,SÍ,Profesional,Stationwagon,151 cm,490 cm,185 cm,695 l,232 km/h,"4,5 l","4,4 l","4,4 l",1.455 kg,59 l,"7,8 s"
Bmw Serie 5 525da Touring,20.850€,06/2016,99.000 km,218 cv en Madrid,Automática secuencial,5 puertas,5,218 cv,Gris,129 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,491 cm,186 cm,560 l,237 km/h,"5,9 l","4,4 l","4,9 l",1.760 kg,70 l,"7,1 s"
Volkswagen Passat Variant 2.0tdi Sport Dsg 140kw,19.450€,01/2017,98.000 km,190 cv en Madrid,Automática secuencial,5 puertas,5,190 cv,Negro,122 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,477 cm,183 cm,650 l,227 km/h,"5,4 l","4,2 l","4,7 l",1.549 kg,66 l,"7,9 s"
Volkswagen Golf Variant 1.6tdi Cr Bmt Advance 110,9.600€,10/2016,130.000 km,110 cv en Malaga,Manual,5 puertas,5,110 cv,Azul,103 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,180 cm,605 l,196 km/h,"4,6 l","3,6 l","4,0 l",1.395 kg,50 l,"11,0 s"
Seat Ibiza St 1.6tdi Cr Reference,6.490€,04/2015,120.000 km,90 cv en Ciudad Real,Manual,5 puertas,5,90 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,424 cm,169 cm,430 l,178 km/h,"5,1 l","3,6 l","4,2 l",1.225 kg,45 l,"12,2 s"
Volkswagen Passat Variant Gte 1.4 Tsi,33.500€,04/2019,1.582 km,218 cv en Madrid,Automática secuencial,5 puertas,5,218 cv,Blanco,40 gr/m,Híbrido,SÍ,Profesional,Stationwagon,148 cm,477 cm,183 cm,486 l,225 km/h,"0,0 l","0,0 l","1,7 l",1.735 kg,50 l,"7,6 s"
Audi A4 Avant 1.8 Tfsi 170,15.500€,2013,200.000 km,170 cv en Lleida,Manual,5 puertas,5,170 cv,Blanco,132 gr/m,Gasolina,No,Particular,Stationwagon,144 cm,470 cm,183 cm,490 l,222 km/h,"7,7 l","5,2 l","5,7 l",1.565 kg,63 l,"8,3 s"
Mercedes Clase C C Estate 220d 9g-tronic,21.990€,05/2016,64.000 km,170 cv en Madrid,Automática secuencial,5 puertas,5,170 cv,Plateado,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,470 l,231 km/h,"5,3 l","3,8 l","4,4 l",1.615 kg,66 l,"7,5 s"
Peugeot 508 Sw 2.0hdi Allure 140,9.000€,2014,113.900 km,140 cv en Burgos,Manual,5 puertas,5,140 cv,Negro,120 gr/m,Diesel,No,Particular,Stationwagon,148 cm,481 cm,185 cm,470 l,210 km/h,"6,1 l","3,8 l","4,6 l",1.575 kg,72 l,"10,1 s"
Bmw Serie 5 520da Touring,48.700€,01/2020,11.649 km,190 cv en Madrid,Automática secuencial,5 puertas,5,190 cv,Plateado,113 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,496 cm,187 cm,560 l,235 km/h,"4,9 l","3,9 l","4,3 l",1.675 kg,66 l,"7,2 s"
Ford Focus Sportbreak 1.0 Ecoboost Mhev St Line,17.100€,10/2020,10 km,125 cv en Toledo,Manual,5 puertas,5,125 cv,Rojo,95 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,467 cm,183 cm,541 l,0 km/h,"5,1 l","3,7 l","4,4 l",1.201 kg,52 l,"10,3 s"
Renault Laguna Grand Tour 1.9dci Dynamique,1.600€,11/2004,264.117 km,120 cv en Valencia,Manual,5 puertas,5,120 cv,Verde,0 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,470 cm,177 cm,0 l,200 km/h,"7,2 l","4,8 l","5,6 l",1.420 kg,70 l,"10,7 s"
Suzuki Liana 1.4 Diesel,2.990€,2006,249.384 km,90 cv en Madrid,Manual,5 puertas,5,90 cv,Negro,141 gr/m,Diesel,SÍ,Profesional,Stationwagon,155 cm,423 cm,169 cm,0 l,170 km/h,"6,5 l","4,7 l","5,3 l",1.205 kg,50 l,"0,0 s"
Bmw Serie 3 318d Touring (0.0),11.900€,03/2013,154.000 km,143 cv en Almeria,Manual,5 puertas,5,143 cv,Negro,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,462 cm,181 cm,495 l,210 km/h,"5,6 l","3,9 l","4,5 l",1.550 kg,57 l,"9,2 s"
Seat León St 1.6tdi Cr S&s Style Ecomotive 110,9.900€,2015,79.000 km,110 cv en Malaga,Manual,5 puertas,5,110 cv,Rojo,94 gr/m,Diesel,No,Particular,Stationwagon,145 cm,454 cm,182 cm,587 l,199 km/h,"4,1 l","3,4 l","3,6 l",1.280 kg,50 l,"10,6 s"
Ford Focus Sb. 1.5tdci Titanium Ps 120,11.900€,2015,113.232 km,120 cv en Madrid,Automática secuencial,5 puertas,5,120 cv,Rojo,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,149 cm,456 cm,182 cm,490 l,191 km/h,"4,3 l","3,4 l","3,8 l",1.388 kg,53 l,"11,0 s"
Alfa Romeo 156 Sportwagon 1.9jtd Progression,990€,2001,320.000 km,110 cv en Barcelona,Manual,5 puertas,5,110 cv,Gris,0 gr/m,Diesel,No,Particular,Stationwagon,0 cm,0 cm,175 cm,0 l,0 km/h,"7,9 l","4,9 l","6,0 l",1.320 kg,0 l,"10,9 s"
Audi A4 Avant 3.0,2.800€,2001,138.000 km,220 cv en Navarra,Automática,5 puertas,5,220 cv,Gris,0 gr/m,Gasolina,No,Particular,Stationwagon,143 cm,454 cm,177 cm,0 l,238 km/h,"13,8 l","7,2 l","9,6 l",1.480 kg,0 l,"7,1 s"
Volkswagen Golf Variant 1.4tsi Advance 140,5.990€,06/2008,93.000 km,140 cv en Barcelona,Manual,5 puertas,5,140 cv,Negro,169 gr/m,Gasolina,SÍ,Profesional,Stationwagon,150 cm,456 cm,178 cm,505 l,205 km/h,"9,5 l","5,7 l","7,1 l",1.353 kg,55 l,"9,5 s"
Subaru Legacy Sw 2.0r Se,6.150€,2006,159.000 km,165 cv en Valladolid,Manual,5 puertas,5,165 cv,Blanco,212 gr/m,Gasolina,No,Particular,Stationwagon,147 cm,472 cm,173 cm,0 l,214 km/h,"12,4 l","7,0 l","9,0 l",1.390 kg,64 l,"9,5 s"
Opel Astra St 1.6cdti S-s Excellence 136,5.749€,2015,186.996 km,136 cv en Madrid,Manual,5 puertas,5,136 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Stationwagon,154 cm,470 cm,181 cm,500 l,200 km/h,"4,6 l","3,6 l","3,9 l",1.503 kg,56 l,"10,3 s"
Opel Astra St 1.6cdti S-s Business 136,5.749€,02/2015,186.996 km,136 cv en Madrid,Manual,5 puertas,5,136 cv,Blanco,116 gr/m,Diesel,SÍ,Profesional,Stationwagon,154 cm,470 cm,181 cm,500 l,200 km/h,"4,6 l","3,6 l","3,9 l",1.503 kg,56 l,"10,3 s"
Volvo V60 D5 Summum Aut.,10.200€,2011,172.000 km,205 cv en Barcelona,Automática secuencial,5 puertas,5,205 cv,Azul,169 gr/m,Diesel,No,Particular,Stationwagon,148 cm,463 cm,187 cm,430 l,230 km/h,"8,9 l","5,0 l","6,4 l",1.675 kg,68 l,"7,9 s"
Toyota Auris Touring Sports 90d Active,8.850€,01/2014,120.000 km,90 cv en Barcelona,Manual,5 puertas,5,90 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,176 cm,530 l,175 km/h,"5,6 l","3,4 l","4,3 l",1.220 kg,50 l,"0,0 s"
Mercedes Clase C C Estate 220bluetec 7g Plus,17.000€,2015,112.000 km,170 cv en Madrid,Automática secuencial,5 puertas,5,170 cv,Gris,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,490 l,229 km/h,"5,3 l","3,8 l","4,4 l",1.615 kg,66 l,"7,6 s"
