title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Ford Ecosport Ecosport 1.5 Ecoblue Trend 100,13.790€,2018,45.420 km,100 cv en Cadiz,Manual,5 puertas,5,100 cv,Gris,104 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,410 cm,177 cm,355 l,170 km/h,"4,8 l","4,3 l","4,5 l",1.288 kg,52 l,"13,6 s"
Renault Captur Tce Energy Zen 120,12.500€,2017,65.000 km,120 cv en Zaragoza,Manual,5 puertas,5,120 cv,Azul,125 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,412 cm,178 cm,377 l,182 km/h,"7,0 l","4,7 l","5,5 l",1.227 kg,45 l,"9,9 s"
Lexus Ux Ux 250h Premium 2wd,30.300€,2021,NUEVO,184 cv en Madrid,Automática continua,5 puertas,5,184 cv,Blanco,96 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,450 cm,184 cm,320 l,177 km/h,"5,3 l","3,4 l","4,1 l",1.615 kg,43 l,"8,5 s"
Kia Niro 1.6 Hev Drive,21.600€,2021,NUEVO,141 cv en Valladolid,Automática secuencial,5 puertas,5,141 cv,Azul,86 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,436 cm,181 cm,410 l,164 km/h,"0,0 l","0,0 l","0,0 l",1.490 kg,45 l,"11,5 s"
Kia Niro 1.6 Hev Emotion,23.900€,2021,NUEVO,141 cv en Valladolid,Automática secuencial,5 puertas,5,141 cv,Azul,100 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,436 cm,181 cm,410 l,164 km/h,"0,0 l","0,0 l","0,0 l",1.490 kg,45 l,"11,5 s"
Peugeot 3008 1.2 S&s Puretech Allure 130,22.900€,2020,19.500 km,130 cv en Castellon,Manual,5 puertas,5,130 cv,Gris,114 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,188 km/h,"5,9 l","4,4 l","5,0 l",1.320 kg,53 l,"9,5 s"
Nissan Qashqai 1.5dci Acenta 4x2,13.900€,2017,95.600 km,110 cv en Cadiz,Manual,5 puertas,5,110 cv,Blanco,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,182 km/h,"4,2 l","3,6 l","3,8 l",1.379 kg,55 l,"11,9 s"
Jeep Compass 1.4 Multiair Longitude 4x2 103kw,17.950€,2018,55.795 km,140 cv en Illes Balears,Manual,5 puertas,5,140 cv,Blanco,149 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,164 cm,439 cm,182 cm,438 l,195 km/h,"7,8 l","5,2 l","6,2 l",1.430 kg,60 l,"9,8 s"
Jeep Compass 1.6 Mjt Limited 4x2,31.290€,2020,0 km,120 cv,Manual,5 puertas,5,120 cv,Azul,117 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,439 cm,182 cm,438 l,188 km/h,"5,2 l","4,0 l","4,4 l",1.519 kg,60 l,"10,7 s"
Jeep Compass 1.3 Gse T4 S 4x2 Dct 150,34.790€,2020,0 km,150 cv,Automática secuencial,5 puertas,5,150 cv,Gris/plata,127 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,163 cm,439 cm,187 cm,438 l,199 km/h,"6,6 l","5,0 l","5,5 l",1.505 kg,55 l,"9,2 s"
Jeep Compass 1.6 Mjt Limited 4x2,31.390€,2020,0 km,120 cv,Manual,5 puertas,5,120 cv,Blanco,117 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,439 cm,182 cm,438 l,188 km/h,"5,2 l","4,0 l","4,4 l",1.519 kg,60 l,"10,7 s"
Audi Q3 2.0tdi Sport Edition 88kw,20.800€,2018,55.620 km,120 cv en Huesca,Manual,5 puertas,5,120 cv,Blanco,121 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,183 cm,460 l,190 km/h,"5,2 l","4,1 l","4,6 l",1.560 kg,64 l,"10,9 s"
Kia Sportage 1.6 Mhev Drive Plus 4x2 136,23.900€,2020,NUEVO,136 cv en Valladolid,Manual,5 puertas,5,136 cv,Gris,115 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,449 cm,186 cm,439 l,180 km/h,"6,7 l","3,4 l","5,2 l",1.609 kg,0 l,"11,2 s"
Kia Sportage 1.6 Gdi Drive 4x2 132,20.650€,2020,NUEVO,132 cv en Valladolid,Manual,5 puertas,5,132 cv,Gris,156 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,164 cm,449 cm,186 cm,503 l,182 km/h,"8,2 l","6,4 l","7,1 l",1.490 kg,0 l,"11,5 s"
Kia Stonic 1.2 Cvvt Eco-dynamic Concept 84,12.950€,2020,NUEVO,84 cv en Valladolid,Manual,5 puertas,5,84 cv,Rojo,136 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,150 cm,414 cm,176 cm,332 l,165 km/h,"6,9 l","5,4 l","5,9 l",1.145 kg,45 l,"13,2 s"
Seat Ateca 1.0 Tsi S&s Reference,19.357€,2021,8 km,110 cv en Granada,Manual,5 puertas,5,110 cv,Gris,121 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,438 cm,184 cm,510 l,180 km/h,"6,2 l","4,8 l","5,3 l",1.350 kg,50 l,"11,4 s"
Hyundai Tucson 2.0crdi Bd Tecno 4x2,17.990€,01/2016,73.571 km,136 cv,Manual,5 puertas,5,136 cv,Beige,132 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,186 km/h,"5,7 l","4,4 l","4,9 l",1.529 kg,62 l,"10,6 s"
Hyundai I20 Active I20 Active 1.0 Tgdi Drive&skate Sle 100,14.790€,12/2020,0 km,100 cv,Manual,5 puertas,5,100 cv,Granate,119 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,153 cm,407 cm,176 cm,326 l,176 km/h,"5,9 l","4,5 l","5,0 l",1.160 kg,50 l,"10,9 s"
Seat Ateca 1.0 Tsi S&s Style,24.776€,2021,11 km,110 cv en Granada,Manual,5 puertas,5,110 cv,Rojo,121 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,438 cm,184 cm,510 l,180 km/h,"6,2 l","4,8 l","5,3 l",1.350 kg,50 l,"11,4 s"
Seat Arona 1.6tdi Cr S&s Reference 95,16.337€,2020,6 km,95 cv en Granada,Manual,5 puertas,5,95 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Todo Terreno,155 cm,414 cm,178 cm,400 l,178 km/h,"4,8 l","3,6 l","4,0 l",1.288 kg,40 l,"11,9 s"
Seat Arona 1.0 Tsi Ecomotive S&s Reference 95,15.486€,2021,12 km,95 cv en Granada,Manual,5 puertas,5,95 cv,Blanco,107 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,155 cm,414 cm,178 cm,400 l,182 km/h,"5,6 l","4,2 l","4,7 l",1.164 kg,40 l,"11,5 s"
Seat Tarraco 2.0tdi S&s Xcellence Dsg-7 150,34.615€,2021,10 km,150 cv en Granada,Automática secuencial,5 puertas,5,150 cv,Gris,125 gr/m,Diesel,SÍ,Profesional,Todo Terreno,167 cm,474 cm,184 cm,760 l,196 km/h,"5,5 l","4,2 l","4,7 l",1.728 kg,58 l,"10,1 s"
Jaguar E-pace E-pace 2.0d I4 Standard Awd Aut. 163,40.188€,2021,NUEVO,163 cv en Barcelona,Automática secuencial,5 puertas,5,163 cv,Blanco,160 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,440 cm,198 cm,601 l,210 km/h,"0,0 l","0,0 l","0,0 l",1.916 kg,65 l,"9,8 s"
Nissan Qashqai 1.5dci Acenta 4x2,14.999€,2017,78.000 km,110 cv en Malaga,Manual,5 puertas,5,110 cv,Blanco,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,182 km/h,"4,2 l","3,6 l","3,8 l",1.379 kg,55 l,"11,9 s"
Hyundai Kona 1.0 Tgdi 48v Klass 4x2,16.990€,03/2020,4.162 km,120 cv,Manual,5 puertas,5,120 cv,Gris/plata,108 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,421 cm,180 cm,374 l,180 km/h,"0,0 l","0,0 l","0,0 l",1.265 kg,50 l,"11,9 s"
Audi Q5 35 Tdi Advance S Tronic 120kw,47.990€,2021,0 km,163 cv,Automática secuencial,5 puertas,5,163 cv,Negro,118 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,466 cm,189 cm,550 l,213 km/h,"4,8 l","4,1 l","4,4 l",1.810 kg,70 l,"9,0 s"
Peugeot 3008 1.6bluehdi Active S&s Eat6 120,19.500€,2017,71.776 km,120 cv en Pontevedra,Automática secuencial,5 puertas,5,120 cv,Rojo,108 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,185 km/h,"4,7 l","3,9 l","4,2 l",1.315 kg,53 l,"11,6 s"
Peugeot 3008 1.5bluehdi Gt Line S&s Eat8 130,23.300€,2018,57.915 km,130 cv en Pontevedra,Automática secuencial,5 puertas,5,130 cv,Azul,101 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,192 km/h,"4,5 l","4,0 l","4,1 l",1.505 kg,53 l,"0,0 s"
Volkswagen Tiguan 2.0tdi Sport 4motion Dsg 176kw (9.75),33.990€,2017,41.000 km,240 cv en Pontevedra,Automática secuencial,5 puertas,5,240 cv,Gris,162 gr/m,Diesel,SÍ,Profesional,Todo Terreno,163 cm,449 cm,184 cm,615 l,228 km/h,"8,1 l","4,3 l","6,2 l",1.795 kg,58 l,"6,5 s"
Toyota Rav-4 Rav-4 2.5 Hybrid 2wd Advance,21.450€,2017,102.327 km,197 cv en Sevilla,Automática continua,5 puertas,5,197 cv,Blanco,115 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,168 cm,461 cm,185 cm,547 l,185 km/h,"5,0 l","4,8 l","4,9 l",1.700 kg,56 l,"8,3 s"
Suzuki Vitara 1.4t Gle Mild Hybrid,20.950€,2021,0 km,129 cv en Guadalajara,Manual,5 puertas,5,129 cv,Rojo,104 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,418 cm,178 cm,375 l,190 km/h,"6,9 l","5,1 l","5,8 l",1.165 kg,47 l,"0,0 s"
Citroen C3 Aircross Puretech Feel 82,12.500€,2018,29.000 km,82 cv en Sevilla,Manual,5 puertas,5,82 cv,Azul,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,165 km/h,"6,0 l","4,7 l","5,2 l",1.088 kg,45 l,"14,0 s"
Nissan Qashqai 1.3 Dig-t Acenta 4x2 103kw,16.450€,2020,43.200 km,140 cv en Guadalajara,Manual,5 puertas,5,140 cv,Gris,0 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"0,0 l","0,0 l","0,0 l",1.300 kg,55 l,"10,5 s"
Nissan Qashqai 1.3 Dig-t N-connecta 4x2 103kw,19.900€,2019,20.000 km,140 cv en Tarragona,Manual,5 puertas,5,140 cv,Gris,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"6,7 l","4,6 l","5,3 l",1.300 kg,55 l,"10,5 s"
Ford Kuga 2.0tdci Trend 2wd,10.590€,2010,153.900 km,140 cv en Zaragoza,Manual,5 puertas,5,140 cv,Negro,154 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,444 cm,184 cm,360 l,186 km/h,"7,5 l","5,0 l","5,9 l",1.660 kg,66 l,"10,2 s"
Mercedes Clase Gla Gla 180,22.850€,2018,58.000 km,122 cv en Pontevedra,Manual,5 puertas,5,122 cv,Gris,144 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,200 km/h,"9,4 l","5,7 l","6,3 l",1.395 kg,50 l,"9,0 s"
Volkswagen Tiguan 2.0tdi Sport 110kw (4.75),27.990€,2016,75.000 km,150 cv en Pontevedra,Automática,5 puertas,5,150 cv,Blanco,126 gr/m,Diesel,SÍ,Profesional,Todo Terreno,163 cm,449 cm,184 cm,615 l,204 km/h,"5,1 l","3,9 l","4,5 l",1.568 kg,58 l,"9,3 s"
Citroen C3 Aircross Puretech S&s Feel Pack 110,16.899€,2020,NUEVO,110 cv en Barcelona,Manual,5 puertas,5,110 cv,Negro,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Opel Crossland X 1.2t S&s Opel 2020 110,22.990€,12/2020,20 km,110 cv,Manual,5 puertas,5,110 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,421 cm,177 cm,410 l,187 km/h,"5,4 l","4,3 l","4,7 l",1.159 kg,45 l,"10,9 s"
Porsche Macan S Diesel (9.75) Aut.,51.900€,2016,52.000 km,258 cv en Barcelona,Automática secuencial,5 puertas,5,258 cv,Negro,164 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,468 cm,192 cm,500 l,230 km/h,"6,9 l","5,9 l","6,3 l",1.880 kg,65 l,"6,3 s"
Peugeot 2008 1.2 Puretech S&s Active Pack 100,19.370€,2021,NUEVO,100 cv en Barcelona,Manual,5 puertas,5,100 cv,Blanco,105 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,153 cm,430 cm,177 cm,405 l,188 km/h,"5,5 l","4,0 l","4,6 l",1.192 kg,44 l,"10,9 s"
Kia Niro 1.6 Hev Drive,21.900€,2021,NUEVO,141 cv en Valladolid,Automática secuencial,5 puertas,5,141 cv,Blanco,86 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,436 cm,181 cm,410 l,164 km/h,"0,0 l","0,0 l","0,0 l",1.490 kg,45 l,"11,5 s"
Kia Niro 1.6 Hev Emotion,26.500€,2020,NUEVO,141 cv en Valladolid,Automática secuencial,5 puertas,5,141 cv,Rojo,100 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,436 cm,181 cm,410 l,164 km/h,"0,0 l","0,0 l","0,0 l",1.490 kg,45 l,"11,5 s"
Peugeot 3008 1.2 S&s Puretech Allure Pack 130,28.000€,2021,NUEVO,130 cv en Ciudad Real,Manual,5 puertas,5,130 cv,Gris,114 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,188 km/h,"5,9 l","4,4 l","5,0 l",1.320 kg,53 l,"9,5 s"
Peugeot 5008 1.5bluehdi S&s Allure Pack 130,31.000€,2021,NUEVO,130 cv en Ciudad Real,Manual,5 puertas,7,130 cv,Azul,107 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,464 cm,184 cm,780 l,191 km/h,"4,6 l","3,7 l","4,0 l",1.417 kg,56 l,"11,1 s"
Hyundai Tucson 1.6 Gdi Bd Klass 4x2,17.190€,2019,60.255 km,132 cv en Cadiz,Manual,5 puertas,5,132 cv,Marrón,162 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,182 km/h,"8,2 l","6,4 l","7,0 l",1.379 kg,62 l,"11,5 s"
Nissan Juke 1.2 Dig-t Acenta 4x2 115,12.000€,2018,28.000 km,115 cv en Cadiz,Manual,5 puertas,5,115 cv,Blanco,128 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,414 cm,177 cm,354 l,178 km/h,"6,9 l","4,9 l","5,6 l",1.236 kg,46 l,"10,8 s"
Kia Stonic 1.0 T-gdi Eco-dynamic Drive 100,14.700€,2019,18.421 km,100 cv en Valladolid,Manual,5 puertas,5,100 cv,Gris,123 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,152 cm,414 cm,176 cm,352 l,184 km/h,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,3 s"
Kia Stonic 1.0 T-gdi Eco-dynamic Drive 100,14.700€,2019,17.418 km,100 cv en Valladolid,Manual,5 puertas,5,100 cv,Gris,123 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,152 cm,414 cm,176 cm,352 l,184 km/h,"6,3 l","4,9 l","5,3 l",1.180 kg,45 l,"10,3 s"
Citroen C3 Aircross Puretech S&s Feel 110,14.270€,2021,5 km,110 cv en Madrid,Manual,5 puertas,5,110 cv,Rojo,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Citroen C5 Aircross Puretech S&s Feel 130,21.495€,2021,5 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Negro,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,195 km/h,"6,1 l","4,7 l","5,2 l",1.479 kg,53 l,"10,5 s"
Seat Ateca 1.6tdi Cr S&s Ecomotive Style Dsg,21.900€,2019,15.987 km,115 cv en Granada,Automática secuencial,5 puertas,5,115 cv,Blanco,128 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,436 cm,184 cm,510 l,184 km/h,"5,3 l","4,7 l","4,9 l",1.375 kg,50 l,"11,5 s"
Mercedes Clase Gle Gle 250d 4matic Aut.,37.500€,2016,114.000 km,204 cv en Navarra,Automática secuencial,5 puertas,5,204 cv,Gris,155 gr/m,Diesel,SÍ,Profesional,Todo Terreno,179 cm,482 cm,194 cm,690 l,210 km/h,"6,6 l","5,5 l","5,6 l",2.150 kg,93 l,"8,6 s"
Audi Q2 1.6tdi Sport Edition S Tronic 85kw,23.800€,2018,4.776 km,116 cv en Huesca,Automática secuencial,5 puertas,5,116 cv,Gris,113 gr/m,Diesel,SÍ,Profesional,Todo Terreno,151 cm,419 cm,179 cm,405 l,197 km/h,"4,5 l","4,3 l","4,3 l",1.310 kg,50 l,"10,5 s"
Seat Arona 1.0 Tsi Ecomotive S&s Style 115,15.800€,2019,46.700 km,115 cv en Sevilla,Manual,5 puertas,5,115 cv,Gris,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,155 cm,414 cm,178 cm,400 l,190 km/h,"6,0 l","4,3 l","4,9 l",1.179 kg,40 l,"9,8 s"
Land Rover Defender 110 Sw E,28.500€,10/2013,62.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,24.500€,03/2012,110.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,25.900€,09/2012,98.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw S,28.000€,08/2011,81.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,Amarillo,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw S,28.200€,01/2012,86.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,27.800€,08/2012,72.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,Gris,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,28.950€,04/2013,78.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,27.500€,11/2011,92.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,Gris,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,27.000€,08/2013,62.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,Azul,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,27.500€,09/2011,63.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,26.500€,10/2011,29.800 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,Blanco,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,28.500€,05/2012,57.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Land Rover Defender 110 Sw E,27.800€,01/2013,68.000 km,122 cv en Cordoba,Manual,5 puertas,5,122 cv,,291 gr/m,Diesel,SÍ,Profesional,Todo Terreno,202 cm,464 cm,179 cm,0 l,132 km/h,"13,5 l","9,5 l","11,0 l",1.884 kg,75 l,"15,8 s"
Toyota Land Cruiser D-4d Vx,30.000€,10/2016,39.000 km,177 cv en Cordoba,Manual,5 puertas,7,177 cv,Blanco,194 gr/m,Diesel,SÍ,Profesional,Todo Terreno,185 cm,478 cm,189 cm,0 l,175 km/h,"8,9 l","6,6 l","7,4 l",2.165 kg,87 l,"12,1 s"
Alfa Romeo Stelvio 2.0 Q4 Aut. 200,29.975€,02/2019,8.000 km,200 cv en Barcelona,Automática secuencial,5 puertas,5,200 cv,Gris mtl,176 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,167 cm,469 cm,190 cm,525 l,215 km/h,"9,8 l","6,8 l","7,9 l",1.660 kg,64 l,"7,2 s"
Kia Stonic 1.0 T-gdi Eco-dynamic Drive 120,15.200€,02/2018,17.580 km,120 cv en Alicante,Manual,5 puertas,5,120 cv,Amarillo,130 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,152 cm,414 cm,176 cm,352 l,184 km/h,"6,9 l","5,0 l","5,5 l",1.185 kg,45 l,"10,3 s"
Kia Niro 1.6 Hev Emotion,23.900€,10/2018,1.071 km,141 cv en Alicante,Automática secuencial,5 puertas,5,141 cv,Blanco,100 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,436 cm,181 cm,410 l,162 km/h,"3,9 l","4,6 l","4,3 l",1.490 kg,45 l,"11,5 s"
Ford Ecosport Ecosport 1.5tdci Titanium 100,19.200€,12/2018,0 km,100 cv en Valencia,Manual,5 puertas,5,100 cv,Gris / plata,107 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,410 cm,177 cm,334 l,160 km/h,"4,5 l","3,8 l","4,1 l",1.288 kg,52 l,"14,0 s"
Hyundai Tucson 1.6crdi 48v Sle 4x2,23.650€,12/2019,0 km,116 cv en Valencia,Manual,5 puertas,5,116 cv,Marrón,110 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,175 km/h,"4,2 l","4,1 l","4,2 l",1.425 kg,62 l,"11,8 s"
Volvo V60 Cross Country D3 Summum,15.490€,09/2016,135.000 km,150 cv en Tarragona,Manual,5 puertas,5,150 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Todo Terreno,155 cm,464 cm,190 cm,430 l,205 km/h,"4,6 l","4,0 l","4,2 l",1.634 kg,68 l,"9,1 s"
Peugeot 3008 1.2 S&s Puretech Allure 130,23.000€,2019,24.538 km,130 cv en Navarra,Manual,5 puertas,5,130 cv,Naranja,114 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,188 km/h,"6,1 l","4,8 l","5,3 l",1.250 kg,53 l,"10,8 s"
Volkswagen Tiguan 2.0tdi Bmt T1 4x2 150,19.400€,12/2015,84.755 km,150 cv en Zaragoza,Manual,5 puertas,5,150 cv,Blanco,130 gr/m,Diesel,SÍ,Profesional,Todo Terreno,170 cm,443 cm,181 cm,470 l,193 km/h,"6,3 l","3,4 l","4,9 l",1.541 kg,64 l,"10,2 s"
Kia Sportage 1.6 Gdi Concept 4x2 132,22.108€,11/2019,1 km,132 cv en Cadiz,Manual,5 puertas,5,132 cv,Azul,152 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,164 cm,449 cm,186 cm,503 l,182 km/h,"8,1 l","6,1 l","6,8 l",1.490 kg,0 l,"11,5 s"
Seat Arona 1.0 Tsi Ecomotive S&s Xcellence 115,20.008€,11/2019,1 km,115 cv en Cadiz,Manual,5 puertas,5,115 cv,Naranja,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,155 cm,414 cm,178 cm,400 l,190 km/h,"6,0 l","4,3 l","4,9 l",1.179 kg,40 l,"9,8 s"
Seat Tarraco 1.5 Tsi S&s Xcellence 150,38.000€,12/2019,1 km,150 cv en Cadiz,Manual,5 puertas,5,150 cv,Azul,138 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,167 cm,474 cm,184 cm,760 l,201 km/h,"6,8 l","5,6 l","6,0 l",1.576 kg,58 l,"9,7 s"
Hyundai Santa Fe 2.0crdi 4x2 Essence 5s,13.500€,2015,206.870 km,150 cv en Badajoz,Manual,5 puertas,5,150 cv,Blanco,159 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,469 cm,188 cm,585 l,187 km/h,"8,1 l","4,9 l","6,1 l",1.702 kg,64 l,"11,2 s"
Volkswagen Tiguan 2.0tdi Bmt Sport 4motion Dsg 184,20.900€,03/2016,108.000 km,184 cv en Zaragoza,Automática secuencial,5 puertas,5,184 cv,Gris oscuro,150 gr/m,Diesel,SÍ,Profesional,Todo Terreno,170 cm,443 cm,181 cm,470 l,200 km/h,"7,4 l","3,9 l","5,7 l",1.688 kg,64 l,"8,5 s"
Nissan Qashqai 1.3 Dig-t N-connecta 4x2 103kw,22.900€,01/2021,0 km,140 cv en Cordoba,Manual,5 puertas,5,140 cv,,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"6,7 l","4,6 l","5,3 l",1.300 kg,55 l,"10,5 s"
