title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Mercedes Clase A A 180d 7g-dct,27.900€,10/2018,34.859 km,116 cv en Tarragona,Automática secuencial,5 puertas,5,116 cv,Blanco polar,103 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,442 cm,180 cm,360 l,202 km/h,"4,7 l","3,9 l","3,9 l",1.445 kg,43 l,"10,5 s"
Peugeot 308 1.6 Bluehdi Style 100,9.300€,12/2016,132.000 km,"100 cv en Coruña, A",Manual,5 puertas,5,100 cv,Gris,94 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,425 cm,180 cm,420 l,186 km/h,"4,3 l","3,2 l","3,6 l",1.260 kg,53 l,"11,3 s"
Peugeot 308 1.2 Puretech S&s Allure 110,15.750€,03/2020,6.721 km,110 cv en Barcelona,Manual,5 puertas,5,110 cv,Blanco banquise,101 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,425 cm,180 cm,420 l,118 km/h,"5,3 l","3,9 l","4,4 l",1.164 kg,53 l,"11,1 s"
Skoda Fabia 1.0 Mpi Business 55kw,8.990€,10/2017,27.522 km,75 cv en Barcelona,Manual,5 puertas,5,75 cv,Blanco,111 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,399 cm,173 cm,330 l,172 km/h,"5,8 l","4,2 l","4,8 l",1.055 kg,45 l,"14,7 s"
Ford Focus 1.0 Ecoboost Trend+ 125,18.900€,01/2019,15.000 km,124 cv en Alicante,Manual,5 puertas,5,124 cv,Blanco,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Ford Focus 1.5ecoblue St Line 120,19.700€,07/2020,8.000 km,120 cv en Toledo,Manual,5 puertas,5,120 cv,Gris magnetic,96 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.263 kg,52 l,"12,0 s"
Ford Focus 1.5ecoblue St Line 120,19.700€,07/2020,8.000 km,120 cv en Toledo,Manual,5 puertas,5,120 cv,Gris magnetic,96 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.263 kg,52 l,"12,0 s"
Audi A1 1.6tdi Ambition,10.399€,10/2010,35.500 km,105 cv en Alicante,Manual,3 puertas,4,105 cv,Azul,99 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,395 cm,174 cm,270 l,190 km/h,"4,7 l","3,5 l","3,9 l",1.215 kg,45 l,"10,5 s"
Renault Clio Tce Gpf Energy Zen 66kw,10.490€,07/2018,46.324 km,90 cv en Barcelona,Manual,5 puertas,5,90 cv,Gris titanium,114 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,173 cm,300 l,180 km/h,"5,7 l","4,1 l","4,7 l",1.082 kg,45 l,"12,2 s"
Seat León 1.6tdi Cr S&s Style 115,15.600€,04/2019,11.551 km,115 cv en Castellon,Manual,5 puertas,5,115 cv,Gris,100 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,197 km/h,"4,5 l","3,4 l","3,8 l",1.331 kg,50 l,"9,8 s"
Renault Mégane 1.5dci Sl Generation,4.500€,2010,245.000 km,90 cv en Madrid,Manual,5 puertas,5,90 cv,Gris,115 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,430 cm,181 cm,405 l,180 km/h,"5,3 l","4,0 l","4,4 l",1.215 kg,60 l,"12,5 s"
Honda Civic 1.0 Vtec Turbo Elegance Navi,20.980€,07/2020,1.000 km,126 cv en Barcelona,Manual,5 puertas,5,126 cv,Blanco orquÍdea perlado,110 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,452 cm,180 cm,478 l,0 km/h,"6,1 l","4,1 l","4,8 l",1.275 kg,46 l,"10,9 s"
Bmw Serie 1 116i,7.990€,2009,184.363 km,122 cv en Madrid,Manual,3 puertas,4,122 cv,Blanco,139 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,424 cm,175 cm,330 l,204 km/h,"7,5 l","4,8 l","5,8 l",1.330 kg,53 l,"10,1 s"
Mazda Mazda3 Sportsedan 2.2 Style,15.990€,07/2016,57.624 km,150 cv en Ciudad Real,Manual,4 puertas,5,150 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,458 cm,180 cm,364 l,213 km/h,"4,9 l","3,6 l","4,1 l",1.310 kg,51 l,"8,0 s"
Opel Astra Sedán 1.6cdti S-s Elegance 110,8.990€,10/2017,110.000 km,110 cv en Valencia,Manual,4 puertas,5,110 cv,Blanco,97 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,466 cm,181 cm,460 l,184 km/h,"3,9 l","3,5 l","3,7 l",1.503 kg,56 l,"11,6 s"
Volkswagen Beetle 1.6,3.900€,2007,177.000 km,102 cv en Illes Balears,Manual,3 puertas,4,102 cv,Negro,180 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,413 cm,172 cm,209 l,179 km/h,"10,5 l","5,9 l","7,5 l",1.202 kg,55 l,"11,6 s"
Nissan Micra 1.5dci S&s Acenta 90,9.500€,2017,82.305 km,90 cv,Manual,5 puertas,5,90 cv,Blanco,107 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,400 cm,174 cm,300 l,179 km/h,"4,8 l","3,6 l","4,1 l",1.157 kg,41 l,"11,9 s"
Infiniti Q30 1.6tc Premium Tech 7dct 156,20.990€,2018,21.233 km,156 cv en Madrid,Automática secuencial,5 puertas,5,156 cv,Negro,148 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,443 cm,181 cm,368 l,215 km/h,"7,8 l","4,6 l","5,7 l",1.470 kg,50 l,"8,9 s"
Nissan Micra 1.5dci S&s Acenta 90,9.500€,2017,82.305 km,90 cv,Manual,5 puertas,5,90 cv,Blanco,107 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,400 cm,174 cm,300 l,179 km/h,"4,8 l","3,6 l","4,1 l",1.157 kg,41 l,"11,9 s"
Nissan Micra 1.5dci S&s Acenta 90,9.500€,2017,82.305 km,90 cv,Manual,5 puertas,5,90 cv,Blanco,107 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,400 cm,174 cm,300 l,179 km/h,"4,8 l","3,6 l","4,1 l",1.157 kg,41 l,"11,9 s"
Ford Fiesta 1.5 Tdci Trend,9.400€,05/2017,26.700 km,75 cv en Madrid,Manual,5 puertas,5,75 cv,Blanco,98 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,397 cm,172 cm,276 l,167 km/h,"4,4 l","3,3 l","3,7 l",1.118 kg,42 l,"13,5 s"
Mini Mini Cooper S Aut.,24.400€,12/2018,13.100 km,192 cv en Madrid,Automática secuencial,5 puertas,5,192 cv,Plateado,122 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,401 cm,173 cm,278 l,235 km/h,"6,6 l","4,6 l","5,4 l",1.265 kg,40 l,"6,8 s"
Bmw Serie 1 116d,16.900€,07/2016,30.600 km,116 cv en Madrid,Manual,5 puertas,5,116 cv,Plateado,109 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,432 cm,177 cm,360 l,200 km/h,"5,3 l","3,8 l","4,3 l",1.310 kg,50 l,"10,3 s"
Citroen C4 1.6bluehdi S&s Feel Eat6 120,13.900€,06/2018,135.500 km,120 cv en Madrid,Automática secuencial,5 puertas,5,120 cv,Gris,98 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,433 cm,179 cm,380 l,192 km/h,"4,4 l","3,5 l","3,8 l",1.375 kg,60 l,"11,1 s"
Honda Civic 1.6 I-dtec Elegance,11.400€,01/2016,132.500 km,120 cv en Madrid,Manual,5 puertas,5,120 cv,Blanco,98 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,437 cm,177 cm,477 l,207 km/h,"4,1 l","3,5 l","3,7 l",1.307 kg,50 l,"10,5 s"
Skoda Octavia 2.0tdi Cr Style 110kw,14.900€,06/2017,119.900 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,467 cm,181 cm,590 l,218 km/h,"5,1 l","3,8 l","4,3 l",1.332 kg,50 l,"8,4 s"
Seat Ibiza 1.2 Tsi Style,9.400€,2017,50.000 km,90 cv en Valencia,Manual,5 puertas,5,90 cv,Azul,116 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,184 km/h,"6,4 l","4,0 l","4,9 l",1.089 kg,45 l,"10,7 s"
Seat Ibiza 1.0 S&s Style 75,9.995€,2018,33.000 km,75 cv en Valencia,Manual,5 puertas,5,75 cv,Blanco,112 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,167 km/h,"6,0 l","4,3 l","4,9 l",1.091 kg,40 l,"14,7 s"
Dacia Sandero 1.2 Base 75,5.700€,07/2014,71.031 km,75 cv en Madrid,Manual,5 puertas,5,75 cv,Blanco,130 gr/m,Gasolina,SÍ,Profesional,Berlina,152 cm,406 cm,173 cm,320 l,156 km/h,"7,6 l","4,9 l","5,8 l",941 kg,50 l,"14,5 s"
Seat Ibiza 1.0 Reference 75,9.740€,11/2017,13.747 km,75 cv,Manual,5 puertas,5,75 cv,Gris oscuro,118 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,172 km/h,"6,5 l","4,5 l","5,2 l",1.043 kg,45 l,"14,3 s"
Toyota Corolla 125h Feel!,19.995€,09/2019,11.693 km,122 cv,Automática continua,5 puertas,5,122 cv,Rojo emociÓn,83 gr/m,Híbrido,SÍ,Profesional,Berlina,144 cm,437 cm,179 cm,361 l,180 km/h,"3,2 l","3,6 l","3,3 l",1.360 kg,0 l,"10,9 s"
Nissan Micra 1.5dci S&s Acenta 90,10.900€,10/2017,53.915 km,90 cv en Barcelona,Manual,5 puertas,5,90 cv,Blanco,107 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,400 cm,174 cm,300 l,179 km/h,"4,8 l","3,6 l","4,1 l",1.157 kg,41 l,"11,9 s"
Volkswagen Golf 1.5 Tsi Life 96kw,24.500€,10/2020,25 km,130 cv en Almeria,Manual,5 puertas,5,130 cv,Plateado,116 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,179 cm,380 l,214 km/h,"6,2 l","3,9 l","5,1 l",1.315 kg,50 l,"9,2 s"
Infiniti Q30 1.5d Sport,16.900€,2017,105.362 km,109 cv,Manual,5 puertas,5,109 cv,Gris,103 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,443 cm,181 cm,368 l,190 km/h,"4,5 l","3,6 l","3,9 l",1.434 kg,50 l,"12,0 s"
Infiniti Q30 1.5d Sport,16.900€,2017,105.362 km,109 cv,Manual,5 puertas,5,109 cv,Gris,103 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,443 cm,181 cm,368 l,190 km/h,"4,5 l","3,6 l","3,9 l",1.434 kg,50 l,"12,0 s"
Infiniti Q30 1.5d Sport,16.900€,2017,105.362 km,109 cv,Manual,5 puertas,5,109 cv,Gris,103 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,443 cm,181 cm,368 l,190 km/h,"4,5 l","3,6 l","3,9 l",1.434 kg,50 l,"12,0 s"
Volkswagen Golf 1.6tdi Cr Bmt Edition 105,12.990€,10/2015,159.990 km,105 cv en Madrid,Manual,3 puertas,5,105 cv,Azul,99 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,426 cm,180 cm,380 l,192 km/h,"4,6 l","3,3 l","3,8 l",1.295 kg,50 l,"10,7 s"
Volkswagen Golf 2.0tdi Cr Bmt Gtd Dsg 184,19.990€,06/2014,89.990 km,184 cv en Madrid,Automática secuencial,5 puertas,5,184 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,427 cm,180 cm,380 l,228 km/h,"5,5 l","4,0 l","4,5 l",1.395 kg,50 l,"7,5 s"
Audi A1 1.4 Tfsi Attraction S-tronic,16.990€,03/2011,135.000 km,122 cv en Madrid,Automática secuencial,3 puertas,4,122 cv,Blanco,122 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,395 cm,174 cm,270 l,203 km/h,"6,5 l","4,6 l","5,3 l",1.200 kg,45 l,"8,9 s"
Mercedes Clase A A 180 7g-dct,29.950€,07/2020,12.000 km,136 cv en Malaga,Automática secuencial,5 puertas,5,136 cv,Plata mojave (metalizado),125 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,442 cm,180 cm,370 l,215 km/h,"7,5 l","4,6 l","5,5 l",1.365 kg,43 l,"8,8 s"
Hyundai I20 I20 1.2 Classic,3.900€,2012,178.400 km,78 cv en Illes Balears,Manual,5 puertas,5,78 cv,Gris,119 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,394 cm,171 cm,295 l,170 km/h,"6,5 l","4,3 l","5,1 l",1.065 kg,45 l,"12,9 s"
Mercedes Clase A A 180cdi Avantgarde Aut.,6.950€,2008,99.000 km,109 cv en Barcelona,"Automática continua, secuencial",5 puertas,5,109 cv,Plata,137 gr/m,Diesel,SÍ,Profesional,Berlina,159 cm,388 cm,176 cm,435 l,186 km/h,"6,4 l","4,6 l","5,2 l",1.345 kg,54 l,"10,8 s"
Peugeot 308 1.5bluehdi S&s Allure 130,14.900€,2020,14.000 km,130 cv en Castellon,Manual,5 puertas,5,130 cv,Gris,95 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,425 cm,180 cm,420 l,204 km/h,"4,4 l","3,3 l","3,7 l",1.255 kg,53 l,"10,8 s"
Volkswagen Golf 1.0 Tsi Edition 81kw,14.900€,2018,69.024 km,110 cv,Manual,5 puertas,5,110 cv,Blanco,109 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,426 cm,179 cm,380 l,196 km/h,"5,9 l","4,1 l","4,8 l",1.216 kg,50 l,"9,9 s"
Volkswagen Golf 1.0 Tsi Edition 81kw,14.900€,2018,69.024 km,110 cv,Manual,5 puertas,5,110 cv,Blanco,109 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,426 cm,179 cm,380 l,196 km/h,"5,9 l","4,1 l","4,8 l",1.216 kg,50 l,"9,9 s"
Volkswagen Golf 1.0 Tsi Edition 81kw,14.900€,2018,69.024 km,110 cv,Manual,5 puertas,5,110 cv,Blanco,109 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,426 cm,179 cm,380 l,196 km/h,"5,9 l","4,1 l","4,8 l",1.216 kg,50 l,"9,9 s"
Peugeot 208 1.5 Bluehdi S&s Allure 100,16.900€,09/2020,2.500 km,"100 cv en Coruña, A",Manual,5 puertas,5,100 cv,Rojo,86 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,406 cm,175 cm,309 l,188 km/h,"3,7 l","2,9 l","3,2 l",1.090 kg,41 l,"11,4 s"
Peugeot 208 1.5 Bluehdi S&s Allure 100,17.000€,09/2020,2.500 km,"100 cv en Coruña, A",Manual,5 puertas,5,100 cv,Blanco,86 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,406 cm,175 cm,309 l,188 km/h,"3,7 l","2,9 l","3,2 l",1.090 kg,41 l,"11,4 s"
Peugeot 308 1.5bluehdi S&s Allure Pack 130,18.250€,09/2020,2.000 km,"130 cv en Coruña, A",Manual,5 puertas,5,130 cv,Gris oscuro,95 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,425 cm,180 cm,420 l,204 km/h,"4,3 l","3,6 l","3,6 l",1.255 kg,53 l,"10,8 s"
Peugeot 208 1.5 Bluehdi S&s Gt Line 100,17.700€,06/2020,9.000 km,"100 cv en Coruña, A",Manual,5 puertas,5,100 cv,Blanco,86 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,406 cm,175 cm,309 l,188 km/h,"3,7 l","2,9 l","3,2 l",1.090 kg,41 l,"10,2 s"
Renault Clio 1.5dci Eco2 S&s Energy Dynamique 90,9.490€,03/2013,125.000 km,90 cv en Cadiz,Manual,5 puertas,5,90 cv,Gris platino (metalizado),93 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,406 cm,173 cm,300 l,178 km/h,"4,1 l","3,3 l","3,6 l",1.071 kg,45 l,"11,7 s"
Audi A1 Sportback 1.6tdi Design,14.900€,07/2018,78.999 km,116 cv en Malaga,Manual,5 puertas,5,116 cv,Gris,97 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,397 cm,175 cm,270 l,200 km/h,"4,3 l","3,1 l","3,7 l",1.250 kg,45 l,"9,5 s"
Seat Ibiza 1.2 Tsi Reference,9.500€,09/2017,75.436 km,90 cv en Madrid,Manual,5 puertas,5,90 cv,Blanco,116 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,184 km/h,"6,4 l","4,0 l","4,9 l",1.089 kg,45 l,"10,7 s"
Opel Astra 1.2t S-s Gs Line 110,17.400€,2020,NUEVO,110 cv en Burgos,Manual,5 puertas,5,110 cv,Plata,99 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,437 cm,181 cm,370 l,200 km/h,"5,3 l","3,8 l","4,3 l",1.205 kg,48 l,"10,4 s"
Seat León 1.5 Ecotsi S&s Dsg7 Fr 150,19.500€,01/2020,5.695 km,150 cv en Barcelona,Automática secuencial,5 puertas,5,150 cv,Blanco nevada (metalizado),114 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,428 cm,182 cm,380 l,213 km/h,"6,3 l","4,2 l","4,9 l",1.258 kg,50 l,"8,3 s"
Volkswagen Golf 2.0tdi Cr Bmt Gtd Dsg 184,17.999€,2015,134.000 km,184 cv en Salamanca,Automática secuencial,5 puertas,5,184 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,427 cm,180 cm,380 l,228 km/h,"5,5 l","4,0 l","4,5 l",1.395 kg,50 l,"7,5 s"
Mercedes Clase A A 180d 7g-dct,28.000€,10/2019,16.649 km,116 cv en Toledo,Automática secuencial,5 puertas,5,116 cv,Plata iridio,103 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,442 cm,180 cm,360 l,202 km/h,"4,7 l","3,9 l","3,9 l",1.445 kg,43 l,"10,5 s"
Peugeot 208 1.5 Bluehdi S&s Allure 100,15.400€,02/2020,17.122 km,"100 cv en Coruña, A",Manual,5 puertas,5,100 cv,Amarillo,86 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,406 cm,175 cm,309 l,188 km/h,"3,7 l","2,9 l","3,2 l",1.090 kg,41 l,"11,4 s"
Seat Ibiza 1.0 Mpi S&s Style 80,11.740€,07/2019,8.158 km,80 cv,Manual,5 puertas,5,80 cv,Azul oscuro,104 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,170 km/h,"5,5 l","4,0 l","4,6 l",1.102 kg,40 l,"15,3 s"
Audi A3 1.6tdi Cd S Line Edition,15.300€,03/2016,76.500 km,110 cv,Manual,3 puertas,5,110 cv,Rojo,105 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,424 cm,178 cm,365 l,200 km/h,"4,7 l","3,6 l","4,0 l",1.305 kg,50 l,"10,5 s"
Citroen Ds4 Ds4 1.6e-hdi Stt Style Cmp 112,10.100€,2011,120.000 km,112 cv en Valencia,Manual automatizada,5 puertas,5,112 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Berlina,153 cm,428 cm,181 cm,385 l,190 km/h,"4,8 l","4,1 l","4,4 l",1.300 kg,60 l,"11,3 s"
Mini Mini One D,12.500€,2016,100.000 km,95 cv en Valencia,Manual,5 puertas,5,95 cv,Rojo oscuro,97 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,398 cm,173 cm,278 l,187 km/h,"4,2 l","3,4 l","3,7 l",1.205 kg,44 l,"11,4 s"
Ford Focus 1.5tdci Sport 120,9.200€,2016,127.000 km,120 cv en Valencia,Manual,5 puertas,5,120 cv,Marrón,105 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,436 cm,182 cm,363 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.268 kg,53 l,"10,5 s"
Audi A1 1.0 Tfsi Adrenalin,13.575€,2016,36.431 km,95 cv en Madrid,Manual,3 puertas,4,95 cv,Rojo,98 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,397 cm,174 cm,270 l,186 km/h,"5,0 l","3,7 l","4,3 l",1.110 kg,45 l,"10,9 s"
Audi A1 1.0 Tfsi Adrenalin2,12.950€,2015,47.412 km,95 cv en Madrid,Manual,3 puertas,4,95 cv,Gris,98 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,397 cm,174 cm,270 l,186 km/h,"5,0 l","3,7 l","4,3 l",1.110 kg,45 l,"10,9 s"
Ford Focus 1.6tdci Ghia,2.990€,04/2005,218.000 km,109 cv en Malaga,Manual,5 puertas,5,109 cv,Negro,0 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,434 cm,184 cm,385 l,188 km/h,"6,2 l","4,0 l","4,8 l",1.352 kg,55 l,"10,9 s"
Volkswagen Golf 1.6tdi Business Edition 85kw,14.800€,07/2017,111.144 km,115 cv en Castellon,Manual,5 puertas,5,115 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,426 cm,179 cm,380 l,198 km/h,"4,7 l","3,9 l","4,2 l",1.301 kg,50 l,"10,2 s"
Opel Corsa 1.3cdti Expression 75,5.500€,05/2014,119.569 km,75 cv en Castellon,Manual,5 puertas,5,75 cv,Negro,107 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,402 cm,175 cm,285 l,164 km/h,"4,6 l","3,3 l","3,8 l",1.237 kg,45 l,"14,8 s"
Citroen C3 1.2 Puretech S&s Elle 82,14.400€,01/2020,1.760 km,82 cv en Asturias,Manual,5 puertas,5,82 cv,Azul,108 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,168 km/h,"5,7 l","4,1 l","4,7 l",1.055 kg,45 l,"13,0 s"
Peugeot 308 1.2 Puretech S&s Allure Eat8 130,16.700€,2019,23.591 km,130 cv en Barcelona,Automática secuencial,5 puertas,5,130 cv,Negro,105 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,425 cm,180 cm,420 l,205 km/h,"5,6 l","4,0 l","4,6 l",1.205 kg,53 l,"10,9 s"
Citroen C4 Cactus 1.6e-hdi Feel Etg6 92,10.500€,2015,115.000 km,92 cv en Valencia,Manual automatizada,5 puertas,5,92 cv,Blanco,92 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,416 cm,173 cm,358 l,176 km/h,"3,8 l","3,4 l","3,5 l",1.130 kg,50 l,"11,4 s"
Citroen Xsara 2.0i 16v Exclusive,1.900€,2004,203.000 km,138 cv en Valencia,Manual,5 puertas,5,138 cv,Verde,0 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,417 cm,170 cm,0 l,0 km/h,"11,4 l","5,6 l","7,7 l",1.173 kg,54 l,"9,6 s"
Seat León 1.6tdi Cr S&s Style 115,16.800€,01/2019,11.571 km,115 cv en Castellon,Manual,5 puertas,5,115 cv,Negro mito metalizado,100 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,197 km/h,"4,5 l","3,4 l","3,8 l",1.331 kg,50 l,"9,8 s"
Ford Fiesta 1.25 Trend 82,8.500€,11/2016,45.187 km,82 cv en Barcelona,Manual,5 puertas,5,82 cv,Desconocido,120 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,397 cm,172 cm,276 l,168 km/h,"6,8 l","4,2 l","5,2 l",1.055 kg,42 l,"13,3 s"
Mini Mini One D,7.950€,2012,147.212 km,90 cv en Madrid,Manual,3 puertas,4,90 cv,Negro,99 gr/m,Diesel,SÍ,Profesional,Berlina,141 cm,372 cm,168 cm,160 l,184 km/h,"4,2 l","3,5 l","3,8 l",1.090 kg,40 l,"11,4 s"
Volkswagen Polo 1.2 Advance 60,6.250€,2012,109.214 km,60 cv en Madrid,Manual,3 puertas,5,60 cv,Azul,128 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,397 cm,168 cm,280 l,157 km/h,"7,3 l","4,5 l","5,5 l",1.072 kg,45 l,"16,1 s"
Volkswagen Polo 1.2 Advance Bmt,6.675€,2013,112.704 km,70 cv en Madrid,Manual,3 puertas,5,70 cv,Rojo,119 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,397 cm,168 cm,280 l,165 km/h,"6,8 l","4,3 l","5,2 l",1.072 kg,45 l,"14,1 s"
Volkswagen Polo 1.6tdi Advance 90,6.690€,2010,122.635 km,90 cv en Madrid,Manual,3 puertas,5,90 cv,Rojo,109 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,397 cm,168 cm,280 l,180 km/h,"5,1 l","3,6 l","4,2 l",1.232 kg,45 l,"11,5 s"
Peugeot 308 1.6 Bluehdi Allure 120,13.400€,10/2017,49.786 km,"120 cv en Coruña, A",Manual,5 puertas,5,120 cv,Blanco,98 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,425 cm,180 cm,420 l,196 km/h,"4,3 l","3,2 l","3,6 l",1.260 kg,53 l,"9,6 s"
Ford Focus 1.0 Ecoboost Trend+ 125,13.900€,03/2019,59.416 km,124 cv en Valencia,Manual,5 puertas,5,124 cv,Negro,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Volkswagen Golf 1.6tdi Cr Sport 105,7.300€,01/2011,193.300 km,105 cv en Madrid,Manual,5 puertas,5,105 cv,Rojo,119 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,420 cm,178 cm,350 l,189 km/h,"5,2 l","3,5 l","4,1 l",1.314 kg,55 l,"11,3 s"
Ford Focus 1.5tdci Trend+ 120,11.700€,2017,75.630 km,120 cv en Sevilla,Manual,5 puertas,5,120 cv,Gris,105 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,436 cm,182 cm,363 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.268 kg,53 l,"10,5 s"
Hyundai I20 I20 1.0 Tgdi Tecno 100,15.990€,2020,NUEVO,100 cv en Burgos,Manual,5 puertas,5,100 cv,Azul,115 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,404 cm,173 cm,326 l,188 km/h,"5,8 l","4,5 l","5,0 l",1.040 kg,50 l,"10,8 s"
Nissan Micra 1.5dci S&s Acenta 90,10.495€,2017,33.350 km,90 cv en Valencia,Manual,5 puertas,5,90 cv,Negro,107 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,400 cm,174 cm,300 l,179 km/h,"4,8 l","3,6 l","4,1 l",1.157 kg,41 l,"11,9 s"
Seat Ibiza 1.4tdi Cr S&s Style 90,9.490€,10/2016,69.990 km,90 cv en Toledo,Manual,5 puertas,5,90 cv,Azul,95 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,182 km/h,"4,2 l","3,4 l","3,7 l",1.155 kg,45 l,"10,9 s"
Ford Fiesta 1.5 Tdci Trend 95,9.490€,09/2016,117.495 km,95 cv en Cadiz,Manual,5 puertas,5,95 cv,Blanco (sólido),95 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,397 cm,171 cm,276 l,0 km/h,"4,3 l","3,2 l","3,6 l",1.108 kg,42 l,"11,7 s"
